298;76;105;19;-3.14159;0
298;80;113;20;-3.14159;0
298;80;113;0;-3.14159;0
298;80;113;21;0;3.14159
298;84;105;20;0;3.14159
298;88;97;19;0;3.14159
298;92;89;18;0;3.14159
298;96;81;17;0;3.14159
298;100;73;16;0;3.14159
298;104;65;15;0;3.14159
298;108;57;14;0;3.14159
298;112;49;13;0;3.14159
298;116;41;12;0;3.14159
298;120;33;11;0;3.14159
298;124;25;10;0;3.14159
298;128;17;9;0;3.14159
298;132;9;8;0;3.14159
298;136;1;7;0;3.14159
298;80;16;118;-1.5708;1.5708
302;80;15;110;-1.5708;1.5708
306;80;14;102;-1.5708;1.5708
310;80;13;94;-1.5708;1.5708
314;80;12;86;-1.5708;1.5708
318;80;11;78;-1.5708;1.5708
322;80;10;70;-1.5708;1.5708
326;80;9;62;-1.5708;1.5708
330;80;8;54;-1.5708;1.5708
334;80;7;46;-1.5708;1.5708
338;80;6;38;-1.5708;1.5708
342;80;5;30;-1.5708;1.5708
346;80;4;22;-1.5708;1.5708
350;80;3;14;-1.5708;1.5708
354;80;2;6;-1.5708;1.5708
