510.5;0;4;24;-1.5708;1.5708
514.5;0;3;16;-1.5708;1.5708
518.5;0;2;8;-1.5708;1.5708
0;57.5;1;8;1.5708;4.71239
4;57.5;2;16;1.5708;4.71239
8;57.5;3;24;1.5708;4.71239
12;57.5;4;32;1.5708;4.71239
16;57.5;5;40;1.5708;4.71239
20;57.5;6;48;1.5708;4.71239
24;57.5;7;56;1.5708;4.71239
28;57.5;8;64;1.5708;4.71239
32;57.5;9;72;1.5708;4.71239
36;57.5;10;80;1.5708;4.71239
40;57.5;11;88;1.5708;4.71239
44;57.5;12;96;1.5708;4.71239
48;57.5;13;104;1.5708;4.71239
52;57.5;14;112;1.5708;4.71239
56;57.5;15;120;1.5708;4.71239
56;57.5;0;120;1.5708;4.71239
56;0;1;17;-3.14159;0
56;4;9;18;-3.14159;0
56;8;17;19;-3.14159;0
56;12;25;20;-3.14159;0
56;16;33;21;-3.14159;0
56;20;41;22;-3.14159;0
56;24;49;23;-3.14159;0
56;28;57;24;-3.14159;0
56;32;65;25;-3.14159;0
56;36;73;26;-3.14159;0
56;40;81;27;-3.14159;0
56;44;89;28;-3.14159;0
56;48;97;29;-3.14159;0
56;52;105;30;-3.14159;0
56;56;113;31;-3.14159;0
56;56;113;0;-3.14159;0
56;56;113;32;0;3.14159
56;60;105;31;0;3.14159
56;64;97;30;0;3.14159
56;68;89;29;0;3.14159
56;72;81;28;0;3.14159
56;76;73;27;0;3.14159
56;80;65;26;0;3.14159
56;84;57;25;0;3.14159
56;88;49;24;0;3.14159
56;92;41;23;0;3.14159
56;96;33;22;0;3.14159
56;100;25;21;0;3.14159
56;104;17;20;0;3.14159
56;108;9;19;0;3.14159
56;112;1;18;0;3.14159
56;57.5;16;120;-1.5708;1.5708
60;57.5;15;112;-1.5708;1.5708
64;57.5;14;104;-1.5708;1.5708
68;57.5;13;96;-1.5708;1.5708
72;57.5;12;88;-1.5708;1.5708
76;57.5;11;80;-1.5708;1.5708
80;57.5;10;72;-1.5708;1.5708
84;57.5;9;64;-1.5708;1.5708
88;57.5;8;56;-1.5708;1.5708
92;57.5;7;48;-1.5708;1.5708
96;57.5;6;40;-1.5708;1.5708
100;57.5;5;32;-1.5708;1.5708
104;57.5;4;24;-1.5708;1.5708
108;57.5;3;16;-1.5708;1.5708
112;57.5;2;8;-1.5708;1.5708
116;57.5;1;8;1.5708;4.71239
120;57.5;2;16;1.5708;4.71239
124;57.5;3;24;1.5708;4.71239
128;57.5;4;32;1.5708;4.71239
132;57.5;5;40;1.5708;4.71239
136;57.5;6;48;1.5708;4.71239
140;57.5;7;56;1.5708;4.71239
144;57.5;8;64;1.5708;4.71239
148;57.5;9;72;1.5708;4.71239
152;57.5;10;80;1.5708;4.71239
156;57.5;11;88;1.5708;4.71239
160;57.5;12;96;1.5708;4.71239
164;57.5;13;104;1.5708;4.71239
168;57.5;14;112;1.5708;4.71239
172;57.5;15;120;1.5708;4.71239
172;57.5;0;120;1.5708;4.71239
172;0;1;17;-3.14159;0
172;4;9;18;-3.14159;0
172;8;17;19;-3.14159;0
172;12;25;20;-3.14159;0
172;16;33;21;-3.14159;0
172;20;41;22;-3.14159;0
172;24;49;23;-3.14159;0
172;28;57;24;-3.14159;0
172;32;65;25;-3.14159;0
172;36;73;26;-3.14159;0
172;40;81;27;-3.14159;0
172;44;89;28;-3.14159;0
172;48;97;29;-3.14159;0
172;52;105;30;-3.14159;0
172;56;113;31;-3.14159;0
172;56;113;0;-3.14159;0
172;56;113;32;0;3.14159
172;60;105;31;0;3.14159
172;64;97;30;0;3.14159
172;68;89;29;0;3.14159
172;72;81;28;0;3.14159
172;76;73;27;0;3.14159
172;80;65;26;0;3.14159
172;84;57;25;0;3.14159
172;88;49;24;0;3.14159
172;92;41;23;0;3.14159
172;96;33;22;0;3.14159
172;100;25;21;0;3.14159
172;104;17;20;0;3.14159
172;108;9;19;0;3.14159
172;112;1;18;0;3.14159
172;57.5;16;120;-1.5708;1.5708
176;57.5;15;112;-1.5708;1.5708
180;57.5;14;104;-1.5708;1.5708
184;57.5;13;96;-1.5708;1.5708
188;57.5;12;88;-1.5708;1.5708
192;57.5;11;80;-1.5708;1.5708
196;57.5;10;72;-1.5708;1.5708
200;57.5;9;64;-1.5708;1.5708
204;57.5;8;56;-1.5708;1.5708
208;57.5;7;48;-1.5708;1.5708
212;57.5;6;40;-1.5708;1.5708
216;57.5;5;32;-1.5708;1.5708
220;57.5;4;24;-1.5708;1.5708
224;57.5;3;16;-1.5708;1.5708
228;57.5;2;8;-1.5708;1.5708
232;57.5;1;8;1.5708;4.71239
236;57.5;2;16;1.5708;4.71239
240;57.5;3;24;1.5708;4.71239
244;57.5;4;32;1.5708;4.71239
248;57.5;5;40;1.5708;4.71239
252;57.5;6;48;1.5708;4.71239
256;57.5;7;56;1.5708;4.71239
260;57.5;8;64;1.5708;4.71239
264;57.5;9;72;1.5708;4.71239
268;57.5;10;80;1.5708;4.71239
272;57.5;11;88;1.5708;4.71239
276;57.5;12;96;1.5708;4.71239
280;57.5;13;104;1.5708;4.71239
284;57.5;14;112;1.5708;4.71239
288;57.5;15;120;1.5708;4.71239
288;57.5;0;120;1.5708;4.71239
288;0;1;17;-3.14159;0
288;4;9;18;-3.14159;0
288;8;17;19;-3.14159;0
288;12;25;20;-3.14159;0
288;16;33;21;-3.14159;0
288;20;41;22;-3.14159;0
288;24;49;23;-3.14159;0
288;28;57;24;-3.14159;0
288;32;65;25;-3.14159;0
288;36;73;26;-3.14159;0
288;40;81;27;-3.14159;0
288;44;89;28;-3.14159;0
288;48;97;29;-3.14159;0
288;52;105;30;-3.14159;0
288;56;113;31;-3.14159;0
288;56;113;0;-3.14159;0
288;56;113;32;0;3.14159
288;60;105;31;0;3.14159
288;64;97;30;0;3.14159
288;68;89;29;0;3.14159
288;72;81;28;0;3.14159
288;76;73;27;0;3.14159
288;80;65;26;0;3.14159
288;84;57;25;0;3.14159
288;88;49;24;0;3.14159
288;92;41;23;0;3.14159
288;96;33;22;0;3.14159
288;100;25;21;0;3.14159
288;104;17;20;0;3.14159
288;108;9;19;0;3.14159
288;112;1;18;0;3.14159
288;57.5;16;120;-1.5708;1.5708
292;57.5;15;112;-1.5708;1.5708
296;57.5;14;104;-1.5708;1.5708
300;57.5;13;96;-1.5708;1.5708
304;57.5;12;88;-1.5708;1.5708
308;57.5;11;80;-1.5708;1.5708
312;57.5;10;72;-1.5708;1.5708
316;57.5;9;64;-1.5708;1.5708
320;57.5;8;56;-1.5708;1.5708
324;57.5;7;48;-1.5708;1.5708
328;57.5;6;40;-1.5708;1.5708
332;57.5;5;32;-1.5708;1.5708
336;57.5;4;24;-1.5708;1.5708
340;57.5;3;16;-1.5708;1.5708
344;57.5;2;8;-1.5708;1.5708
348;57.5;1;8;1.5708;4.71239
352;57.5;2;16;1.5708;4.71239
356;57.5;3;24;1.5708;4.71239
360;57.5;4;32;1.5708;4.71239
364;57.5;5;40;1.5708;4.71239
368;57.5;6;48;1.5708;4.71239
372;57.5;7;56;1.5708;4.71239
376;57.5;8;64;1.5708;4.71239
380;57.5;9;72;1.5708;4.71239
384;57.5;10;80;1.5708;4.71239
388;57.5;11;88;1.5708;4.71239
392;57.5;12;96;1.5708;4.71239
396;57.5;13;104;1.5708;4.71239
400;57.5;14;112;1.5708;4.71239
404;57.5;15;120;1.5708;4.71239
404;57.5;0;120;1.5708;4.71239
404;0;1;17;-3.14159;0
404;4;9;18;-3.14159;0
404;8;17;19;-3.14159;0
404;12;25;20;-3.14159;0
404;16;33;21;-3.14159;0
404;20;41;22;-3.14159;0
404;24;49;23;-3.14159;0
404;28;57;24;-3.14159;0
404;32;65;25;-3.14159;0
404;36;73;26;-3.14159;0
404;40;81;27;-3.14159;0
404;44;89;28;-3.14159;0
404;48;97;29;-3.14159;0
404;52;105;30;-3.14159;0
404;56;113;31;-3.14159;0
404;56;113;0;-3.14159;0
404;56;113;32;0;3.14159
404;60;105;31;0;3.14159
404;64;97;30;0;3.14159
404;68;89;29;0;3.14159
404;72;81;28;0;3.14159
404;76;73;27;0;3.14159
404;80;65;26;0;3.14159
404;84;57;25;0;3.14159
404;88;49;24;0;3.14159
404;92;41;23;0;3.14159
404;96;33;22;0;3.14159
404;100;25;21;0;3.14159
404;104;17;20;0;3.14159
404;108;9;19;0;3.14159
404;112;1;18;0;3.14159
404;57.5;16;120;-1.5708;1.5708
408;57.5;15;112;-1.5708;1.5708
412;57.5;14;104;-1.5708;1.5708
416;57.5;13;96;-1.5708;1.5708
420;57.5;12;88;-1.5708;1.5708
424;57.5;11;80;-1.5708;1.5708
428;57.5;10;72;-1.5708;1.5708
432;57.5;9;64;-1.5708;1.5708
436;57.5;8;56;-1.5708;1.5708
440;57.5;7;48;-1.5708;1.5708
444;57.5;6;40;-1.5708;1.5708
448;57.5;5;32;-1.5708;1.5708
452;57.5;4;24;-1.5708;1.5708
456;57.5;3;16;-1.5708;1.5708
460;57.5;2;8;-1.5708;1.5708
464;57.5;1;8;1.5708;4.71239
468;57.5;2;16;1.5708;4.71239
472;57.5;3;24;1.5708;4.71239
